#{"t_start": 1775534778.5891929, "env_id": "None"}
r,l,t
9.044253,12,5.521283
9.565915,12,5.523919
8.404518,12,5.526534
9.677801,12,5.529152
10.42162,12,5.531766
8.676592,12,5.534377
8.654156,12,5.536983
9.483449,12,5.53962
9.856625,12,5.542235
9.614925,12,5.544821
9.341199,12,5.547422
9.874091,12,5.550016
9.089067,12,5.552612
9.53599,12,5.555207
9.513258,12,5.557803
9.519123,12,5.560398
9.469517,12,5.562989
9.107988,12,5.565595
10.000216,12,5.568187
9.575909,12,5.570778
9.00409,12,5.573389
9.811742,12,5.575983
8.550941,12,5.578579
8.398328,12,5.581173
9.374988,12,5.583747
8.882831,12,5.586344
9.44445,12,5.588945
8.975714,12,5.591531
9.489527,12,5.594134
8.199362,12,5.596745
9.502582,12,5.599328
9.015795,12,5.601919
10.180653,12,5.604493
9.365831,12,5.679077
9.597327,12,5.681973
9.043932,12,5.684629
9.399301,12,5.687252
9.893946,12,5.689876
10.153885,12,5.692493
9.984872,12,5.695094
10.282371,12,5.697702
8.217023,12,5.700298
9.581875,12,5.702899
9.196225,12,5.7055
10.161208,12,5.708114
9.04883,12,5.710705
10.899775,12,5.713289
8.792738,12,5.715887
10.124262,12,5.718481
10.086891,12,5.721075
9.323089,12,5.723644
9.601899,12,5.726239
8.354648,12,5.728844
9.780105,12,5.731433
9.375548,12,5.734012
9.094833,12,5.7366
8.774665,12,5.739181
9.213478,12,5.741765
10.090144,12,5.744341
8.874349,12,5.746924
9.025268,12,5.74951
9.910261,12,5.752105
9.729741,12,5.754701
9.374688,12,5.757293
9.334223,12,5.75987
9.576516,12,5.76246
9.131088,12,5.76505
9.693039,12,5.767645
9.753219,12,5.770227
9.88012,12,5.772801
10.444359,12,5.7755
9.772261,12,5.778117
9.981287,12,5.780705
9.035652,12,5.783273
9.316489,12,5.785854
9.92733,12,5.788445
9.368497,12,5.862241
9.423543,12,5.86496
9.252017,12,5.867613
8.732182,12,5.870245
9.61171,12,5.872878
8.201898,12,5.875482
9.627758,12,5.878117
9.575783,12,5.880739
9.19869,12,5.88334
9.558531,12,5.885951
9.751207,12,5.888563
9.653939,12,5.891177
9.91681,12,5.893781
9.340634,12,5.896412
8.425133,12,5.899001
9.949783,12,5.901607
9.931199,12,5.904216
9.386326,12,5.906811
9.724494,12,5.909412
9.978593,12,5.912018
9.254788,12,5.914601
9.603049,12,5.917223
9.899162,12,5.919818
9.258951,12,5.92242
9.643739,12,5.925014
10.413319,12,5.927598
10.390253,12,5.930211
9.471278,12,5.933063
9.301786,12,5.935706
10.39221,12,5.938304
8.54463,12,5.940929
8.480592,12,5.943521
8.480335,12,5.946109
8.579089,12,5.948695
9.326811,12,5.951285
9.369781,12,5.953869
8.479108,12,5.956461
10.045686,12,5.959038
9.282861,12,5.961682
8.956464,12,5.964344
8.793085,12,5.966929
9.788797,12,5.969516
9.650631,12,5.972108
9.556334,12,6.04607
9.027362,12,6.048807
10.646702,12,6.051507
9.9069,12,6.054391
8.891732,12,6.057226
8.555803,12,6.059907
8.375546,12,6.062546
8.650568,12,6.065143
8.944154,12,6.067753
8.992628,12,6.070355
9.971039,12,6.072972
9.623753,12,6.075587
8.958742,12,6.078184
9.427092,12,6.080776
10.639394,12,6.08335
8.849622,12,6.085941
10.380486,12,6.088535
9.756133,12,6.091125
10.15697,12,6.093704
9.754661,12,6.096293
10.197,12,6.09889
8.218271,12,6.101485
9.445733,12,6.104079
9.173532,12,6.106648
8.723543,12,6.109227
10.364103,12,6.111812
9.503164,12,6.114412
9.007949,12,6.117008
9.428456,12,6.119926
9.959997,12,6.122603
10.382958,12,6.125228
10.152918,12,6.127877
9.298663,12,6.130485
8.664056,12,6.13312
10.229298,12,6.135745
8.590535,12,6.138357
9.68729,12,6.140973
10.417118,12,6.143577
9.317807,12,6.146174
8.761493,12,6.148795
9.15168,12,6.151409
9.1482,12,6.154009
9.608588,12,6.227664
9.12359,12,6.231143
9.627739,12,6.234404
9.830075,12,6.237116
8.423313,12,6.239792
9.944105,12,6.242437
9.345817,12,6.245095
9.553371,12,6.24776
8.424732,12,6.250412
9.571786,12,6.253069
9.938287,12,6.255736
9.822732,12,6.258387
8.812259,12,6.261063
9.663644,12,6.263687
10.276755,12,6.266339
9.267245,12,6.268969
9.861146,12,6.271588
10.255667,12,6.274188
9.705844,12,6.2768
10.106791,12,6.27941
9.725832,12,6.282026
9.805598,12,6.284637
10.613892,12,6.28728
9.720643,12,6.289903
10.131528,12,6.292512
8.814447,12,6.295143
9.980344,12,6.297791
9.932997,12,6.300417
9.933506,12,6.30304
9.945172,12,6.305659
10.4,12,6.308271
9.970395,12,6.310882
7.813369,12,6.313506
10.202846,12,6.316146
8.428326,12,6.318758
8.384111,12,6.321394
9.807741,12,6.323995
10.733333,12,6.326635
9.743445,12,6.329272
10.170469,12,6.331889
9.230071,12,6.334488
10.810437,12,6.337113
9.066226,12,6.339738
